"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
1578,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",274,"Gadumire",1578,"Lubuulo",NA,"Parish","Parish"
1579,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",274,"Gadumire",1579,"Panyolo",NA,"Parish","Parish"
1580,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",275,"Namugongo",1580,"Bugonza",NA,"Parish","Parish"
1581,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",275,"Namugongo",1581,"Butege",NA,"Parish","Parish"
1582,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",275,"Namugongo",1582,"Bwayuya",NA,"Parish","Parish"
1583,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",275,"Namugongo",1583,"Kaliro Rural",NA,"Parish","Parish"
1584,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",275,"Namugongo",1584,"Kaliro Tb",NA,"Parish","Parish"
1585,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",275,"Namugongo",1585,"Kasokwe",NA,"Parish","Parish"
1586,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",275,"Namugongo",1586,"Nabikoli",NA,"Parish","Parish"
1587,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",275,"Namugongo",1587,"Namukoge",NA,"Parish","Parish"
1588,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",276,"Namwiwa",1588,"Bukonde",NA,"Parish","Parish"
1589,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",276,"Namwiwa",1589,"Buyinda",NA,"Parish","Parish"
1590,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",276,"Namwiwa",1590,"Namwiwa",NA,"Parish","Parish"
1591,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",276,"Namwiwa",1591,"Saaka",NA,"Parish","Parish"
1592,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",277,"Nawaikoke",1592,"Bukamba",NA,"Parish","Parish"
1593,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",277,"Nawaikoke",1593,"Buluya",NA,"Parish","Parish"
1594,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",277,"Nawaikoke",1594,"Namawa",NA,"Parish","Parish"
1595,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",277,"Nawaikoke",1595,"Nangala",NA,"Parish","Parish"
1596,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",277,"Nawaikoke",1596,"Nansololo",NA,"Parish","Parish"
1597,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",277,"Nawaikoke",1597,"Nawaikoke",NA,"Parish","Parish"
1598,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",277,"Nawaikoke",1598,"Nawampiti",NA,"Parish","Parish"
1599,239,"UGA","Uganda",17,"Kamuli",50,"Bulamogi",277,"Nawaikoke",1599,"Nsamule",NA,"Parish","Parish"
1600,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",278,"Bugulumbya",1600,"Bugulumbya",NA,"Parish","Parish"
1601,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",278,"Bugulumbya",1601,"Busandha",NA,"Parish","Parish"
1602,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",278,"Bugulumbya",1602,"Kasambira",NA,"Parish","Parish"
1603,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",278,"Bugulumbya",1603,"Nakibungulya",NA,"Parish","Parish"
1604,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",278,"Bugulumbya",1604,"Nawanende",NA,"Parish","Parish"
1605,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",279,"Kisozi",1605,"Kakira",NA,"Parish","Parish"
1606,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",279,"Kisozi",1606,"Kakunyu",NA,"Parish","Parish"
1607,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",279,"Kisozi",1607,"Kisozi",NA,"Parish","Parish"
1608,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",279,"Kisozi",1608,"Kiyunga",NA,"Parish","Parish"
1609,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",279,"Kisozi",1609,"Lwanyama",NA,"Parish","Parish"
1610,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",279,"Kisozi",1610,"Magogo",NA,"Parish","Parish"
1611,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",279,"Kisozi",1611,"Nakandulo",NA,"Parish","Parish"
1612,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",279,"Kisozi",1612,"Namaganda",NA,"Parish","Parish"
1613,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",280,"Mbulamuti",1613,"Bugondha",NA,"Parish","Parish"
1614,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",280,"Mbulamuti",1614,"Buluuya",NA,"Parish","Parish"
1615,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",280,"Mbulamuti",1615,"Kiyunga",NA,"Parish","Parish"
1616,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",280,"Mbulamuti",1616,"Mbulamuti",NA,"Parish","Parish"
1617,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",281,"Nawanyago",1617,"Bupandhengo",NA,"Parish","Parish"
1618,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",281,"Nawanyago",1618,"Nawantumbi",NA,"Parish","Parish"
1619,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",281,"Nawanyago",1619,"Nawanyago",NA,"Parish","Parish"
1620,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",282,"Wankole",1620,"Lulyambuzi",NA,"Parish","Parish"
1621,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",282,"Wankole",1621,"Luzinga",NA,"Parish","Parish"
1622,239,"UGA","Uganda",17,"Kamuli",51,"Buzaaya",282,"Wankole",1622,"Wankole",NA,"Parish","Parish"
1623,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",283,"Bwiizi",1623,"Bwiizi",NA,"Parish","Parish"
1624,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",283,"Bwiizi",1624,"Kamwenge Tc",NA,"Parish","Parish"
1625,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",283,"Bwiizi",1625,"Marere",NA,"Parish","Parish"
1626,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",283,"Bwiizi",1626,"Ntonwa",NA,"Parish","Parish"
1627,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",284,"Kahunge",1627,"Bigodi",NA,"Parish","Parish"
1628,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",284,"Kahunge",1628,"Busiriba",NA,"Parish","Parish"
1629,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",284,"Kahunge",1629,"Kinoni",NA,"Parish","Parish"
1630,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",284,"Kahunge",1630,"Kiyagara",NA,"Parish","Parish"
1631,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",284,"Kahunge",1631,"Kyakanyemera",NA,"Parish","Parish"
1632,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",284,"Kahunge",1632,"Kyakarafa",NA,"Parish","Parish"
1633,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",284,"Kahunge",1633,"Mpanga",NA,"Parish","Parish"
1634,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",284,"Kahunge",1634,"Rwenkuba",NA,"Parish","Parish"
1635,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",285,"Kamwenge Tc",1635,"Kaburisoke",NA,"Parish","Parish"
1636,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",285,"Kamwenge Tc",1636,"Kamwenge",NA,"Parish","Parish"
1637,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",285,"Kamwenge Tc",1637,"Kitonzi Ward",NA,"Parish","Parish"
1638,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",286,"Kamwenge",1638,"Businge",NA,"Parish","Parish"
1639,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",286,"Kamwenge",1639,"Ganyenda",NA,"Parish","Parish"
1640,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",286,"Kamwenge",1640,"Kabambiro",NA,"Parish","Parish"
1641,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",286,"Kamwenge",1641,"Kakinga",NA,"Parish","Parish"
1642,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",286,"Kamwenge",1642,"Kiziba",NA,"Parish","Parish"
1643,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",286,"Kamwenge",1643,"Kyabandara",NA,"Parish","Parish"
1644,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",286,"Kamwenge",1644,"Nkongoro",NA,"Parish","Parish"
1645,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",286,"Kamwenge",1645,"Nyamashegwa",NA,"Parish","Parish"
1646,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",287,"Nkoma",1646,"Bihanga",NA,"Parish","Parish"
1647,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",287,"Nkoma",1647,"Bisozi",NA,"Parish","Parish"
1648,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",287,"Nkoma",1648,"Kabingo",NA,"Parish","Parish"
1649,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",287,"Nkoma",1649,"Mabaale",NA,"Parish","Parish"
1650,239,"UGA","Uganda",18,"Kamwenge",52,"Kibale",287,"Nkoma",1650,"Nkoma",NA,"Parish","Parish"
1651,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",288,"Kacheche",1651,"Bujumiro",NA,"Parish","Parish"
1652,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",288,"Kacheche",1652,"Bwera",NA,"Parish","Parish"
1653,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",288,"Kacheche",1653,"Kagazi",NA,"Parish","Parish"
1654,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",288,"Kacheche",1654,"Kakasi",NA,"Parish","Parish"
1655,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",288,"Kacheche",1655,"Kantozi",NA,"Parish","Parish"
1656,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",288,"Kacheche",1656,"Kigoto",NA,"Parish","Parish"
1657,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",288,"Kacheche",1657,"Nyabihoko",NA,"Parish","Parish"
1658,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",288,"Kacheche",1658,"Nyakasenyi",NA,"Parish","Parish"
1659,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",288,"Kacheche",1659,"Ruhunga",NA,"Parish","Parish"
1660,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",289,"Mahyoro",1660,"Bukurungo",NA,"Parish","Parish"
1661,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",289,"Mahyoro",1661,"Kitonzi",NA,"Parish","Parish"
1662,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",289,"Mahyoro",1662,"Mahyoro",NA,"Parish","Parish"
1663,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",289,"Mahyoro",1663,"Nyakasura",NA,"Parish","Parish"
1664,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",289,"Mahyoro",1664,"Nyakera",NA,"Parish","Parish"
1665,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",290,"Ntara",1665,"Kabale",NA,"Parish","Parish"
1666,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",290,"Ntara",1666,"Kicwamba",NA,"Parish","Parish"
1667,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",290,"Ntara",1667,"Ntara",NA,"Parish","Parish"
1668,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",290,"Ntara",1668,"Rugarama",NA,"Parish","Parish"
1669,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",291,"Nyabbani",1669,"Kanara",NA,"Parish","Parish"
1670,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",291,"Nyabbani",1670,"Nganiko",NA,"Parish","Parish"
1671,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",291,"Nyabbani",1671,"Rwenjaza",NA,"Parish","Parish"
1672,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",291,"Nyabbani",1672,"Rwenkubebe",NA,"Parish","Parish"
1673,239,"UGA","Uganda",18,"Kamwenge",53,"Kitagwenda",291,"Nyabbani",1673,"Rwenshama",NA,"Parish","Parish"
1674,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",292,"Kambuga",1674,"Bugongi",NA,"Parish","Parish"
1675,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",292,"Kambuga",1675,"Katete",NA,"Parish","Parish"
1676,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",292,"Kambuga",1676,"Kiringa",NA,"Parish","Parish"
1677,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",292,"Kambuga",1677,"Nyarugunda",NA,"Parish","Parish"
1678,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",292,"Kambuga",1678,"Nyarutojo",NA,"Parish","Parish"
1679,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",292,"Kambuga",1679,"Ruhandagazi",NA,"Parish","Parish"
1680,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",293,"Kanungu Tc",1680,"Eastern Ward",NA,"Parish","Parish"
1681,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",293,"Kanungu Tc",1681,"Northern Ward",NA,"Parish","Parish"
1682,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",293,"Kanungu Tc",1682,"Southern Ward",NA,"Parish","Parish"
1683,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",293,"Kanungu Tc",1683,"Western Ward",NA,"Parish","Parish"
1684,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",294,"Kanyantorogo",1684,"Burema",NA,"Parish","Parish"
1685,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",294,"Kanyantorogo",1685,"Kihembe",NA,"Parish","Parish"
1686,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",294,"Kanyantorogo",1686,"Kishenyi",NA,"Parish","Parish"
1687,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",294,"Kanyantorogo",1687,"Nyamigoye",NA,"Parish","Parish"
1688,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",295,"Kayonza",1688,"Bujengwe",NA,"Parish","Parish"
1689,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",295,"Kayonza",1689,"Karangara",NA,"Parish","Parish"
1690,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",295,"Kayonza",1690,"Kyeshero",NA,"Parish","Parish"
1691,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",295,"Kayonza",1691,"Mukono",NA,"Parish","Parish"
1692,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",295,"Kayonza",1692,"Ntungamo",NA,"Parish","Parish"
1693,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1693,"Bihomborwa",NA,"Parish","Parish"
1694,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1694,"Elizabeth Np",NA,"Parish","Parish"
1695,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1695,"Kabuga",NA,"Parish","Parish"
1696,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1696,"Karubeizi",NA,"Parish","Parish"
1697,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1697,"Kibimbiri",NA,"Parish","Parish"
1698,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1698,"Kihihi Town",NA,"Parish","Parish"
1699,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1699,"Nkunda",NA,"Parish","Parish"
1700,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1700,"Nyakatunguru",NA,"Parish","Parish"
1701,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1701,"Nyanga",NA,"Parish","Parish"
1702,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1702,"Rushoroza",NA,"Parish","Parish"
1703,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1703,"Rwanga",NA,"Parish","Parish"
1704,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",296,"Kihiihi",1704,"Samaria",NA,"Parish","Parish"
1705,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",297,"Kirima",1705,"Bushura",NA,"Parish","Parish"
1706,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",297,"Kirima",1706,"Bwindi Impenetrable Np",NA,"Parish","Parish"
1707,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",297,"Kirima",1707,"Kihanda",NA,"Parish","Parish"
1708,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",297,"Kirima",1708,"Rubimbwa",NA,"Parish","Parish"
1709,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",297,"Kirima",1709,"Rutugunda",NA,"Parish","Parish"
1710,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",298,"Mpungu",1710,"Bulemba",NA,"Parish","Parish"
1711,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",298,"Mpungu",1711,"Bwindi Impenetrable Np",NA,"Parish","Parish"
1712,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",298,"Mpungu",1712,"Mpungu",NA,"Parish","Parish"
1713,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",298,"Mpungu",1713,"Muramba",NA,"Parish","Parish"
1714,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",298,"Mpungu",1714,"Ngara",NA,"Parish","Parish"
1715,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",298,"Mpungu",1715,"Unknown",NA,"Parish","Parish"
1716,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",299,"Nyamirama",1716,"Kigarama",NA,"Parish","Parish"
1717,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",299,"Nyamirama",1717,"Mashaku",NA,"Parish","Parish"
1718,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",299,"Nyamirama",1718,"Ntungwa",NA,"Parish","Parish"
1719,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",299,"Nyamirama",1719,"Nyakashure",NA,"Parish","Parish"
1720,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",299,"Nyamirama",1720,"Nyarurambi",NA,"Parish","Parish"
1721,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",299,"Nyamirama",1721,"Rushaka",NA,"Parish","Parish"
1722,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",300,"Rugyeyo",1722,"Kashojwa",NA,"Parish","Parish"
1723,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",300,"Rugyeyo",1723,"Katungu",NA,"Parish","Parish"
1724,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",300,"Rugyeyo",1724,"Kayungwe",NA,"Parish","Parish"
1725,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",300,"Rugyeyo",1725,"Kitojo",NA,"Parish","Parish"
1726,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",300,"Rugyeyo",1726,"Mishenyi",NA,"Parish","Parish"
1727,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",300,"Rugyeyo",1727,"Nyarurambi",NA,"Parish","Parish"
1728,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",301,"Rutenga",1728,"Katojo",NA,"Parish","Parish"
1729,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",301,"Rutenga",1729,"Kinaaba",NA,"Parish","Parish"
1730,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",301,"Rutenga",1730,"Mafuga Fr",NA,"Parish","Parish"
1731,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",301,"Rutenga",1731,"Mafuga",NA,"Parish","Parish"
1732,239,"UGA","Uganda",19,"Kanungu",54,"Kinkiizi",301,"Rutenga",1732,"Muramba",NA,"Parish","Parish"
1733,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",302,"Bukwa",1733,"Amanang",NA,"Parish","Parish"
1734,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",302,"Bukwa",1734,"Chepkwasta",NA,"Parish","Parish"
1735,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",302,"Bukwa",1735,"Mt. Elgon Np",NA,"Parish","Parish"
1736,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",302,"Bukwa",1736,"Muimet",NA,"Parish","Parish"
1737,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",303,"Chesower",1737,"Kamet",NA,"Parish","Parish"
1738,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",303,"Chesower",1738,"Mt. Elgon Np",NA,"Parish","Parish"
1739,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",303,"Chesower",1739,"Nyalit",NA,"Parish","Parish"
1740,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",303,"Chesower",1740,"Tulel",NA,"Parish","Parish"
1741,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",304,"Kabei",1741,"Kortek",NA,"Parish","Parish"
1742,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",304,"Kabei",1742,"Mokoyon",NA,"Parish","Parish"
1743,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",304,"Kabei",1743,"Mt. Elgon Np",NA,"Parish","Parish"
1744,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",304,"Kabei",1744,"Mutushet",NA,"Parish","Parish"
1745,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",304,"Kabei",1745,"Riwo",NA,"Parish","Parish"
1746,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",305,"Suam",1746,"Kaptererwa",NA,"Parish","Parish"
1747,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",305,"Suam",1747,"Kwirot",NA,"Parish","Parish"
1748,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",305,"Suam",1748,"Mt. Elgon Np",NA,"Parish","Parish"
1749,239,"UGA","Uganda",20,"Kapchorwa",55,"Kongasis",305,"Suam",1749,"Senendet",NA,"Parish","Parish"
1750,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",306,"Benet",1750,"Kaseko",NA,"Parish","Parish"
1751,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",306,"Benet",1751,"Kitawoi",NA,"Parish","Parish"
1752,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",306,"Benet",1752,"Kwosir",NA,"Parish","Parish"
1753,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",306,"Benet",1753,"Mt. Elgon Np",NA,"Parish","Parish"
1754,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",306,"Benet",1754,"Piswa",NA,"Parish","Parish"
1755,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",306,"Benet",1755,"Tuikat",NA,"Parish","Parish"
1756,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",306,"Benet",1756,"Yatui",NA,"Parish","Parish"
1757,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",307,"Binyiny",1757,"Kapkoch",NA,"Parish","Parish"
1758,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",307,"Binyiny",1758,"Kaptoyoy",NA,"Parish","Parish"
1759,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",307,"Binyiny",1759,"Kono",NA,"Parish","Parish"
1760,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",308,"Kaproron",1760,"Cheminy",NA,"Parish","Parish"
1761,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",308,"Kaproron",1761,"Kamwam",NA,"Parish","Parish"
1762,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",308,"Kaproron",1762,"Kaptum",NA,"Parish","Parish"
1763,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",309,"Kwanyiny",1763,"Kapkwata",NA,"Parish","Parish"
1764,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",309,"Kwanyiny",1764,"Moyok",NA,"Parish","Parish"
1765,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",309,"Kwanyiny",1765,"Nyimei",NA,"Parish","Parish"
1766,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",310,"Ngenge",1766,"Greek River",NA,"Parish","Parish"
1767,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",310,"Ngenge",1767,"Kapkwot",NA,"Parish","Parish"
1768,239,"UGA","Uganda",20,"Kapchorwa",56,"Kween",310,"Ngenge",1768,"Sundet",NA,"Parish","Parish"
1769,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",311,"Chema",1769,"Chema",NA,"Parish","Parish"
1770,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",311,"Chema",1770,"Chemosong",NA,"Parish","Parish"
1771,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",311,"Chema",1771,"Kapkwai",NA,"Parish","Parish"
1772,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",311,"Chema",1772,"Mt. Elgon Np",NA,"Parish","Parish"
1773,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",311,"Chema",1773,"Munarya",NA,"Parish","Parish"
1774,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",311,"Chema",1774,"Ngasire",NA,"Parish","Parish"
1775,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",312,"Kapchorwa Tc",1775,"Barawa",NA,"Parish","Parish"
1776,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",312,"Kapchorwa Tc",1776,"Kawowo",NA,"Parish","Parish"
1777,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",312,"Kapchorwa Tc",1777,"Kokwomurya",NA,"Parish","Parish"
1778,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",313,"Kaptanya",1778,"Kapchesombe",NA,"Parish","Parish"
1779,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",313,"Kaptanya",1779,"Kirwoko",NA,"Parish","Parish"
1780,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",313,"Kaptanya",1780,"Kwoti",NA,"Parish","Parish"
1781,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",313,"Kaptanya",1781,"Ngangata",NA,"Parish","Parish"
1782,239,"UGA","Uganda",20,"Kapchorwa",57,"Tingey",313,"Kaptanya",1782,"Tumboboy",NA,"Parish","Parish"
